customer_id,feedback_text,sentiment_score,tone_label
8848,Poor packaging,5,Positive
3765,Excellent service,3,Neutral
5622,Great product!,1,Negative
5391,Product quality average,3,Neutral
8554,Excellent service,4,Positive
5765,Product quality average,3,Neutral
4355,Poor packaging,2,Negative
1681,Product quality average,2,Negative
2670,Product quality average,3,Neutral
7342,Excellent service,4,Positive
2261,Great product!,3,Neutral
8249,Fast delivery,2,Negative
6797,Terrible experience,4,Positive
3898,Poor packaging,3,Neutral
9260,Loved it!,2,Negative
1137,Loved it!,4,Positive
5624,Fast delivery,1,Negative
4131,Product quality average,4,Positive
6503,Great product!,5,Positive
3504,Fast delivery,3,Neutral
445,Excellent service,1,Negative
2657,Fast delivery,3,Neutral
9320,Loved it!,3,Neutral
1098,Poor packaging,2,Negative
6755,Excellent service,4,Positive
1278,Great product!,5,Positive
2837,Excellent service,5,Positive
5666,Not satisfied,4,Positive
6086,Product quality average,4,Positive
674,Poor packaging,2,Negative
2678,Great product!,3,Neutral
8838,Excellent service,1,Negative
2214,Product quality average,3,Neutral
6761,Poor packaging,5,Positive
9727,Excellent service,2,Negative
6840,Great product!,2,Negative
4975,Product quality average,4,Positive
8897,Terrible experience,2,Negative
3929,Loved it!,5,Positive
6653,Fast delivery,3,Neutral
3181,Terrible experience,5,Positive
4662,Poor packaging,2,Negative
8691,Fast delivery,4,Positive
670,Terrible experience,3,Neutral
805,Poor packaging,1,Negative
7998,Product quality average,2,Negative
367,Great product!,1,Negative
3248,Excellent service,5,Positive
5093,Great product!,4,Positive
9820,Loved it!,3,Neutral
1294,Poor packaging,1,Negative
2160,Not satisfied,3,Neutral
4483,Not satisfied,1,Negative
3835,Loved it!,1,Negative
2025,Not satisfied,4,Positive
4162,Not satisfied,5,Positive
6729,Excellent service,5,Positive
2343,Fast delivery,5,Positive
6736,Fast delivery,3,Neutral
7546,Loved it!,4,Positive
6308,Loved it!,4,Positive
8138,Excellent service,1,Negative
187,Poor packaging,4,Positive
4066,Product quality average,2,Negative
5563,Poor packaging,3,Neutral
862,Fast delivery,1,Negative
2478,Fast delivery,5,Positive
8851,Great product!,5,Positive
534,Fast delivery,1,Negative
5195,Poor packaging,2,Negative
7244,Excellent service,4,Positive
986,Loved it!,2,Negative
3057,Fast delivery,1,Negative
6247,Fast delivery,1,Negative
7275,Terrible experience,4,Positive
2797,Fast delivery,5,Positive
1102,Loved it!,1,Negative
3601,Terrible experience,1,Negative
8107,Not satisfied,3,Neutral
3369,Fast delivery,5,Positive
7570,Great product!,2,Negative
2588,Terrible experience,1,Negative
2659,Excellent service,4,Positive
8438,Not satisfied,2,Negative
1720,Product quality average,4,Positive
4491,Excellent service,2,Negative
473,Poor packaging,1,Negative
902,Not satisfied,3,Neutral
1513,Fast delivery,4,Positive
1278,Loved it!,5,Positive
7062,Not satisfied,5,Positive
2266,Loved it!,3,Neutral
1530,Terrible experience,2,Negative
6970,Not satisfied,2,Negative
424,Excellent service,3,Neutral
7821,Great product!,1,Negative
6569,Great product!,5,Positive
544,Terrible experience,2,Negative
7107,Poor packaging,3,Neutral
6562,Not satisfied,4,Positive
7780,Product quality average,5,Positive
2591,Terrible experience,1,Negative
450,Product quality average,5,Positive
1973,Poor packaging,3,Neutral
3292,Great product!,3,Neutral
3674,Excellent service,2,Negative
7334,Fast delivery,1,Negative
748,Terrible experience,2,Negative
8822,Product quality average,1,Negative
8387,Poor packaging,3,Neutral
9602,Poor packaging,5,Positive
2594,Great product!,3,Neutral
792,Excellent service,2,Negative
4576,Not satisfied,4,Positive
7837,Product quality average,5,Positive
6527,Not satisfied,3,Neutral
592,Product quality average,4,Positive
2119,Fast delivery,2,Negative
4118,Not satisfied,2,Negative
3058,Fast delivery,4,Positive
7819,Fast delivery,4,Positive
9474,Product quality average,4,Positive
2417,Terrible experience,2,Negative
1679,Poor packaging,3,Neutral
7544,Great product!,5,Positive
7579,Product quality average,3,Neutral
5283,Not satisfied,3,Neutral
9147,Terrible experience,5,Positive
4776,Fast delivery,3,Neutral
4200,Poor packaging,4,Positive
8298,Poor packaging,2,Negative
6913,Loved it!,4,Positive
6721,Loved it!,5,Positive
9504,Terrible experience,1,Negative
3462,Great product!,1,Negative
8284,Product quality average,1,Negative
7638,Terrible experience,2,Negative
3331,Terrible experience,4,Positive
8489,Poor packaging,2,Negative
5155,Excellent service,2,Negative
5405,Product quality average,5,Positive
917,Terrible experience,4,Positive
6829,Excellent service,3,Neutral
2768,Terrible experience,2,Negative
932,Fast delivery,1,Negative
1506,Great product!,1,Negative
7307,Not satisfied,2,Negative
1059,Poor packaging,5,Positive
6321,Not satisfied,5,Positive
7202,Excellent service,5,Positive
7338,Great product!,1,Negative
5070,Not satisfied,3,Neutral
3289,Poor packaging,5,Positive
6383,Excellent service,5,Positive
1785,Not satisfied,5,Positive
4534,Fast delivery,4,Positive
1992,Great product!,1,Negative
8623,Loved it!,5,Positive
4482,Great product!,4,Positive
6928,Loved it!,1,Negative
6140,Great product!,2,Negative
8726,Product quality average,1,Negative
186,Terrible experience,5,Positive
841,Loved it!,5,Positive
3675,Poor packaging,3,Neutral
5306,Great product!,4,Positive
6964,Terrible experience,3,Neutral
8243,Terrible experience,5,Positive
4087,Great product!,1,Negative
9275,Fast delivery,4,Positive
2995,Terrible experience,1,Negative
3704,Not satisfied,2,Negative
8745,Terrible experience,2,Negative
4849,Fast delivery,4,Positive
1982,Poor packaging,3,Neutral
9810,Fast delivery,4,Positive
8517,Loved it!,2,Negative
1400,Product quality average,3,Neutral
1603,Product quality average,5,Positive
2645,Great product!,2,Negative
5317,Great product!,2,Negative
557,Fast delivery,4,Positive
5017,Fast delivery,3,Neutral
4135,Fast delivery,3,Neutral
2510,Terrible experience,1,Negative
7294,Poor packaging,5,Positive
1115,Not satisfied,2,Negative
675,Loved it!,2,Negative
6305,Great product!,2,Negative
2619,Product quality average,5,Positive
8732,Terrible experience,5,Positive
9394,Loved it!,5,Positive
2151,Great product!,5,Positive
7130,Poor packaging,4,Positive
8227,Great product!,1,Negative
3530,Not satisfied,4,Positive
1904,Fast delivery,2,Negative
6840,Fast delivery,1,Negative
204,Poor packaging,2,Negative
8382,Terrible experience,1,Negative
4205,Fast delivery,4,Positive
7217,Not satisfied,3,Neutral
9154,Product quality average,1,Negative
2861,Excellent service,2,Negative
9082,Great product!,3,Neutral
7063,Great product!,5,Positive
3855,Great product!,1,Negative
4699,Not satisfied,4,Positive
1311,Fast delivery,3,Neutral
8820,Fast delivery,1,Negative
6490,Loved it!,3,Neutral
381,Poor packaging,5,Positive
7185,Poor packaging,5,Positive
7836,Fast delivery,4,Positive
8462,Great product!,5,Positive
1751,Poor packaging,5,Positive
7706,Fast delivery,4,Positive
5050,Loved it!,3,Neutral
3823,Terrible experience,3,Neutral
4887,Excellent service,1,Negative
1798,Terrible experience,1,Negative
4312,Poor packaging,1,Negative
3033,Terrible experience,4,Positive
7729,Terrible experience,3,Neutral
2057,Loved it!,5,Positive
8661,Poor packaging,4,Positive
1587,Terrible experience,2,Negative
1573,Product quality average,1,Negative
5456,Terrible experience,3,Neutral
1771,Terrible experience,4,Positive
1182,Great product!,5,Positive
3180,Poor packaging,3,Neutral
3282,Excellent service,3,Neutral
5281,Fast delivery,4,Positive
4138,Poor packaging,5,Positive
3336,Loved it!,2,Negative
5334,Great product!,5,Positive
5213,Product quality average,4,Positive
8889,Terrible experience,2,Negative
3986,Excellent service,5,Positive
6815,Poor packaging,5,Positive
8231,Great product!,4,Positive
4493,Great product!,1,Negative
4262,Great product!,4,Positive
8074,Poor packaging,1,Negative
5030,Fast delivery,1,Negative
3163,Great product!,5,Positive
5394,Excellent service,1,Negative
8842,Not satisfied,4,Positive
7635,Fast delivery,3,Neutral
325,Terrible experience,5,Positive
6904,Loved it!,2,Negative
355,Great product!,3,Neutral
7908,Loved it!,2,Negative
9523,Loved it!,3,Neutral
4383,Not satisfied,5,Positive
5827,Excellent service,3,Neutral
2917,Poor packaging,2,Negative
5143,Loved it!,3,Neutral
9670,Poor packaging,4,Positive
1775,Great product!,4,Positive
3633,Terrible experience,5,Positive
698,Loved it!,5,Positive
1174,Loved it!,2,Negative
2191,Not satisfied,1,Negative
3269,Great product!,4,Positive
5195,Great product!,2,Negative
3121,Not satisfied,3,Neutral
6064,Fast delivery,2,Negative
8085,Product quality average,4,Positive
6590,Loved it!,1,Negative
7690,Fast delivery,5,Positive
7762,Fast delivery,4,Positive
3964,Great product!,4,Positive
2494,Poor packaging,1,Negative
8589,Poor packaging,1,Negative
3778,Great product!,2,Negative
4092,Excellent service,2,Negative
8623,Loved it!,4,Positive
3362,Not satisfied,2,Negative
1615,Product quality average,5,Positive
9655,Product quality average,5,Positive
5042,Terrible experience,3,Neutral
9297,Product quality average,3,Neutral
5948,Terrible experience,2,Negative
4354,Poor packaging,4,Positive
9450,Terrible experience,4,Positive
6469,Loved it!,2,Negative
2966,Product quality average,5,Positive
9269,Great product!,3,Neutral
9739,Not satisfied,3,Neutral
3076,Excellent service,2,Negative
7335,Excellent service,4,Positive
9730,Fast delivery,3,Neutral
2340,Terrible experience,3,Neutral
4196,Loved it!,1,Negative
8472,Excellent service,3,Neutral
6866,Fast delivery,3,Neutral
1964,Terrible experience,4,Positive
3831,Not satisfied,4,Positive
2319,Terrible experience,2,Negative
2149,Excellent service,3,Neutral
6299,Loved it!,2,Negative
6226,Fast delivery,3,Neutral
9155,Great product!,3,Neutral
3194,Great product!,3,Neutral
3467,Terrible experience,2,Negative
3639,Product quality average,2,Negative
4890,Great product!,3,Neutral
7736,Not satisfied,3,Neutral
2451,Excellent service,1,Negative
2312,Terrible experience,3,Neutral
888,Loved it!,1,Negative
1089,Product quality average,4,Positive
8245,Great product!,3,Neutral
6162,Loved it!,1,Negative
6716,Excellent service,1,Negative
8652,Excellent service,4,Positive
6710,Poor packaging,4,Positive
865,Not satisfied,3,Neutral
8608,Terrible experience,5,Positive
5117,Excellent service,2,Negative
4557,Product quality average,2,Negative
9375,Excellent service,5,Positive
484,Terrible experience,3,Neutral
3467,Great product!,5,Positive
8869,Great product!,5,Positive
171,Product quality average,1,Negative
8662,Poor packaging,4,Positive
8150,Poor packaging,4,Positive
8289,Not satisfied,2,Negative
703,Loved it!,1,Negative
7035,Poor packaging,5,Positive
5698,Product quality average,5,Positive
6377,Loved it!,2,Negative
7450,Poor packaging,1,Negative
2557,Not satisfied,4,Positive
7176,Not satisfied,3,Neutral
3794,Excellent service,5,Positive
3740,Poor packaging,4,Positive
4809,Great product!,3,Neutral
1999,Fast delivery,4,Positive
6037,Terrible experience,1,Negative
2235,Great product!,2,Negative
1677,Excellent service,5,Positive
5712,Excellent service,3,Neutral
4945,Excellent service,5,Positive
1797,Loved it!,3,Neutral
9652,Great product!,4,Positive
1323,Great product!,5,Positive
3761,Loved it!,3,Neutral
1002,Poor packaging,1,Negative
405,Loved it!,2,Negative
8517,Great product!,3,Neutral
8216,Loved it!,3,Neutral
9588,Excellent service,3,Neutral
5645,Great product!,5,Positive
6973,Fast delivery,5,Positive
6244,Excellent service,2,Negative
6430,Not satisfied,5,Positive
3173,Excellent service,1,Negative
8233,Fast delivery,5,Positive
8072,Loved it!,1,Negative
417,Great product!,3,Neutral
7687,Product quality average,4,Positive
6601,Loved it!,4,Positive
4699,Poor packaging,4,Positive
8278,Excellent service,3,Neutral
2329,Not satisfied,1,Negative
8442,Fast delivery,4,Positive
9204,Fast delivery,2,Negative
5544,Great product!,2,Negative
2542,Product quality average,4,Positive
5688,Excellent service,4,Positive
6855,Fast delivery,4,Positive
3587,Product quality average,1,Negative
4738,Terrible experience,5,Positive
8119,Poor packaging,4,Positive
3925,Not satisfied,1,Negative
9567,Excellent service,2,Negative
2533,Fast delivery,3,Neutral
3636,Poor packaging,5,Positive
5989,Not satisfied,1,Negative
9628,Fast delivery,5,Positive
5135,Product quality average,5,Positive
4495,Product quality average,2,Negative
2538,Great product!,4,Positive
9931,Great product!,4,Positive
5383,Loved it!,4,Positive
2498,Great product!,3,Neutral
2517,Product quality average,1,Negative
9835,Fast delivery,2,Negative
7530,Product quality average,3,Neutral
4159,Terrible experience,3,Neutral
2636,Terrible experience,2,Negative
3891,Great product!,2,Negative
9554,Fast delivery,3,Neutral
7622,Terrible experience,4,Positive
5280,Not satisfied,2,Negative
597,Excellent service,2,Negative
8418,Fast delivery,3,Neutral
4444,Poor packaging,5,Positive
2683,Fast delivery,2,Negative
1154,Fast delivery,3,Neutral
280,Not satisfied,5,Positive
819,Fast delivery,2,Negative
8940,Great product!,2,Negative
2420,Great product!,5,Positive
7327,Fast delivery,4,Positive
4592,Poor packaging,5,Positive
8580,Product quality average,3,Neutral
5871,Terrible experience,5,Positive
6621,Terrible experience,4,Positive
4640,Loved it!,5,Positive
1050,Excellent service,4,Positive
4994,Loved it!,4,Positive
2497,Excellent service,5,Positive
3664,Terrible experience,5,Positive
4442,Poor packaging,3,Neutral
3313,Not satisfied,4,Positive
6741,Excellent service,5,Positive
8436,Fast delivery,4,Positive
1196,Terrible experience,3,Neutral
9015,Not satisfied,2,Negative
2029,Great product!,2,Negative
5639,Excellent service,2,Negative
6082,Poor packaging,3,Neutral
1576,Great product!,5,Positive
9361,Terrible experience,5,Positive
3784,Excellent service,4,Positive
5869,Excellent service,5,Positive
5818,Terrible experience,2,Negative
3316,Great product!,1,Negative
8282,Loved it!,4,Positive
528,Product quality average,3,Neutral
5529,Loved it!,3,Neutral
7979,Poor packaging,2,Negative
7236,Fast delivery,4,Positive
3979,Fast delivery,3,Neutral
6737,Loved it!,5,Positive
521,Product quality average,4,Positive
7434,Excellent service,1,Negative
4119,Great product!,5,Positive
3669,Loved it!,4,Positive
1165,Product quality average,2,Negative
6837,Great product!,4,Positive
1196,Loved it!,3,Neutral
42,Poor packaging,5,Positive
2615,Poor packaging,2,Negative
7599,Excellent service,1,Negative
4280,Fast delivery,3,Neutral
9562,Excellent service,5,Positive
2128,Excellent service,4,Positive
1156,Not satisfied,1,Negative
2661,Great product!,2,Negative
2524,Fast delivery,2,Negative
8646,Not satisfied,3,Neutral
6382,Terrible experience,2,Negative
7923,Poor packaging,1,Negative
5070,Great product!,2,Negative
9234,Excellent service,2,Negative
8879,Not satisfied,4,Positive
6370,Product quality average,3,Neutral
4940,Loved it!,2,Negative
9928,Loved it!,5,Positive
3785,Terrible experience,5,Positive
7036,Product quality average,1,Negative
7825,Poor packaging,3,Neutral
8181,Product quality average,1,Negative
6649,Not satisfied,1,Negative
4061,Product quality average,3,Neutral
7773,Loved it!,1,Negative
1277,Terrible experience,1,Negative
3011,Terrible experience,2,Negative
2531,Poor packaging,5,Positive
4983,Terrible experience,4,Positive
9024,Product quality average,1,Negative
2998,Excellent service,1,Negative
6337,Fast delivery,2,Negative
9548,Product quality average,5,Positive
4336,Poor packaging,4,Positive
1311,Not satisfied,2,Negative
4703,Terrible experience,1,Negative
5456,Terrible experience,5,Positive
7560,Product quality average,1,Negative
3603,Great product!,2,Negative
5252,Poor packaging,3,Neutral
6771,Terrible experience,2,Negative
2373,Poor packaging,1,Negative
6036,Not satisfied,1,Negative
9695,Excellent service,1,Negative
9800,Poor packaging,2,Negative
8828,Product quality average,4,Positive
8367,Product quality average,4,Positive
2522,Great product!,3,Neutral
7453,Loved it!,4,Positive
1372,Excellent service,1,Negative
8384,Product quality average,4,Positive
9077,Poor packaging,3,Neutral
8687,Fast delivery,5,Positive
4242,Poor packaging,1,Negative
2618,Loved it!,3,Neutral
9166,Fast delivery,3,Neutral
